event_id,source_organization,document_id,url,reason,audit_status,possible_recovery,review_required
EVT-IMCA-1823,International Marine Contractors Association (IMCA),SRC-IMCA-1823,https://www.imca-int.com/resources/safety/safety-flashes/1411-near-miss-during-anchor-line-recovery/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1824,International Marine Contractors Association (IMCA),SRC-IMCA-1824,https://www.imca-int.com/resources/safety/safety-flashes/1411-poor-condition-of-lifting-strops/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1825,International Marine Contractors Association (IMCA),SRC-IMCA-1825,https://www.imca-int.com/resources/safety/safety-flashes/1411-leak-of-oil-based-mud-from-drain-valve/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1826,International Marine Contractors Association (IMCA),SRC-IMCA-1826,https://www.imca-int.com/resources/safety/safety-flashes/1411-biocide-incident/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1827,International Marine Contractors Association (IMCA),SRC-IMCA-1827,https://www.imca-int.com/resources/safety/safety-flashes/1311-near-miss-dropped-taut-wire-clump-weight/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1828,International Marine Contractors Association (IMCA),SRC-IMCA-1828,https://www.imca-int.com/resources/safety/safety-flashes/1311-lost-time-injury-lti-thumb-injury/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1829,International Marine Contractors Association (IMCA),SRC-IMCA-1829,https://www.imca-int.com/resources/safety/safety-flashes/1311-near-miss-winch-wire-parted-and-crane-block-dropped/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1830,International Marine Contractors Association (IMCA),SRC-IMCA-1830,https://www.imca-int.com/resources/safety/safety-flashes/1311-fall-protection-product-recall/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1831,International Marine Contractors Association (IMCA),SRC-IMCA-1831,https://www.imca-int.com/resources/safety/safety-flashes/1311-failure-of-rescue-boat-release-mechanism/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1832,International Marine Contractors Association (IMCA),SRC-IMCA-1832,https://www.imca-int.com/resources/safety/safety-flashes/1311-person-injured-by-parts-ejected-under-pressure/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1833,International Marine Contractors Association (IMCA),SRC-IMCA-1833,https://www.imca-int.com/resources/safety/safety-flashes/1311-fatal-diving-incident/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1834,International Marine Contractors Association (IMCA),SRC-IMCA-1834,https://www.imca-int.com/resources/safety/safety-flashes/1211-offshore-tank-container-rigging-failure/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1835,International Marine Contractors Association (IMCA),SRC-IMCA-1835,https://www.imca-int.com/resources/safety/safety-flashes/1211-near-miss-dropped-object-6kg-sledge-hammer-head/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1836,International Marine Contractors Association (IMCA),SRC-IMCA-1836,https://www.imca-int.com/resources/safety/safety-flashes/1211-near-miss-crane-winch-wire-damaged-crane-cab-during-heavy-seas/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1837,International Marine Contractors Association (IMCA),SRC-IMCA-1837,https://www.imca-int.com/resources/safety/safety-flashes/1211-near-miss-diver-working-under-suspended-load/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1838,International Marine Contractors Association (IMCA),SRC-IMCA-1838,https://www.imca-int.com/resources/safety/safety-flashes/1211-fast-rescue-boat-dropped-18-m-into-sea-injuring-crew/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1839,International Marine Contractors Association (IMCA),SRC-IMCA-1839,https://www.imca-int.com/resources/safety/safety-flashes/1211-dynamic-positioning-dp-system-failure/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1840,International Marine Contractors Association (IMCA),SRC-IMCA-1840,https://www.imca-int.com/resources/safety/safety-flashes/1211-engine-room-co2-isolating-valve/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1841,International Marine Contractors Association (IMCA),SRC-IMCA-1841,https://www.imca-int.com/resources/safety/safety-flashes/1211-engine-room-fire-on-offshore-vessel/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1842,International Marine Contractors Association (IMCA),SRC-IMCA-1842,https://www.imca-int.com/resources/safety/safety-flashes/1111-failure-of-pressure-washer/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1843,International Marine Contractors Association (IMCA),SRC-IMCA-1843,https://www.imca-int.com/resources/safety/safety-flashes/1111-equipment-damage-dropped-rovtether-management-system-tms/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1844,International Marine Contractors Association (IMCA),SRC-IMCA-1844,https://www.imca-int.com/resources/safety/safety-flashes/1111-grinding-disc-with-defects/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1845,International Marine Contractors Association (IMCA),SRC-IMCA-1845,https://www.imca-int.com/resources/safety/safety-flashes/1111-gas-detector-safety-alert/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1846,International Marine Contractors Association (IMCA),SRC-IMCA-1846,https://www.imca-int.com/resources/safety/safety-flashes/1111-collision-between-osv-and-barge/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1847,International Marine Contractors Association (IMCA),SRC-IMCA-1847,https://www.imca-int.com/resources/safety/safety-flashes/1111-oil-spill-in-port-whilst-discharging-waste-oil/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1848,International Marine Contractors Association (IMCA),SRC-IMCA-1848,https://www.imca-int.com/resources/safety/safety-flashes/1111-fire-extinguisher-recall-faulty-equipment/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1849,International Marine Contractors Association (IMCA),SRC-IMCA-1849,https://www.imca-int.com/resources/safety/safety-flashes/1111-pilot-ladder-failure/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1850,International Marine Contractors Association (IMCA),SRC-IMCA-1850,https://www.imca-int.com/resources/safety/safety-flashes/1011-oxygen-regulator-explodes-causing-injury/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1851,International Marine Contractors Association (IMCA),SRC-IMCA-1851,https://www.imca-int.com/resources/safety/safety-flashes/1011-lifeboat-drill-near-casualty/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1852,International Marine Contractors Association (IMCA),SRC-IMCA-1852,https://www.imca-int.com/resources/safety/safety-flashes/1011-gimballed-frying-pan-handle-assembly-failure/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1853,International Marine Contractors Association (IMCA),SRC-IMCA-1853,https://www.imca-int.com/resources/safety/safety-flashes/1011-serious-injury-as-a-result-of-a-fall-from-height/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1854,International Marine Contractors Association (IMCA),SRC-IMCA-1854,https://www.imca-int.com/resources/safety/safety-flashes/1011-fatality-during-rope-access-work/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1855,International Marine Contractors Association (IMCA),SRC-IMCA-1855,https://www.imca-int.com/resources/safety/safety-flashes/1011-collision-between-vessel-and-installation-resulting-in-damage-to-both/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1856,International Marine Contractors Association (IMCA),SRC-IMCA-1856,https://www.imca-int.com/resources/safety/safety-flashes/1011-mooring-line-operational-safety/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1857,International Marine Contractors Association (IMCA),SRC-IMCA-1857,https://www.imca-int.com/resources/safety/safety-flashes/0911-failure-of-fall-wire-update-to-safety-flash-0511/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1858,International Marine Contractors Association (IMCA),SRC-IMCA-1858,https://www.imca-int.com/resources/safety/safety-flashes/0811-hand-injury-while-using-hydraulic-impact-wrench/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1859,International Marine Contractors Association (IMCA),SRC-IMCA-1859,https://www.imca-int.com/resources/safety/safety-flashes/0811-recent-near-miss-incidents-involving-potential-dropped-objects/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1860,International Marine Contractors Association (IMCA),SRC-IMCA-1860,https://www.imca-int.com/resources/safety/safety-flashes/0811-electrician-received-electric-shock/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1861,International Marine Contractors Association (IMCA),SRC-IMCA-1861,https://www.imca-int.com/resources/safety/safety-flashes/0811-fatality-after-capsize-of-workboat-with-eight-persons-onboard/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1862,International Marine Contractors Association (IMCA),SRC-IMCA-1862,https://www.imca-int.com/resources/safety/safety-flashes/0711-reliance-on-crane-limits-caused-crane-damage-and-dropped-objects/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1863,International Marine Contractors Association (IMCA),SRC-IMCA-1863,https://www.imca-int.com/resources/safety/safety-flashes/0711-galley-fryer-fire/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1864,International Marine Contractors Association (IMCA),SRC-IMCA-1864,https://www.imca-int.com/resources/safety/safety-flashes/0711-shackles-in-rigging-assembly-below-required-safe-working-load-swl/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1865,International Marine Contractors Association (IMCA),SRC-IMCA-1865,https://www.imca-int.com/resources/safety/safety-flashes/0711-near-miss-personnel-almost-caught-between-crane-house-and-scaffold-pipe/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1866,International Marine Contractors Association (IMCA),SRC-IMCA-1866,https://www.imca-int.com/resources/safety/safety-flashes/0711-injury-failure-of-subsea-hp-water-jetting-gun/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1867,International Marine Contractors Association (IMCA),SRC-IMCA-1867,https://www.imca-int.com/resources/safety/safety-flashes/0711-incorrect-information-in-user-manual-for-fixed-fire-fighting-system/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1868,International Marine Contractors Association (IMCA),SRC-IMCA-1868,https://www.imca-int.com/resources/safety/safety-flashes/0611-person-fell-after-safety-lanyard-failed/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1869,International Marine Contractors Association (IMCA),SRC-IMCA-1869,https://www.imca-int.com/resources/safety/safety-flashes/0611-confined-space-multiple-fatalities/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1870,International Marine Contractors Association (IMCA),SRC-IMCA-1870,https://www.imca-int.com/resources/safety/safety-flashes/0611-failed-chain-link-catastrophic-failures-in-mooring-system/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1871,International Marine Contractors Association (IMCA),SRC-IMCA-1871,https://www.imca-int.com/resources/safety/safety-flashes/0611-confined-space-multiple-fatalities-slop-tank/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1872,International Marine Contractors Association (IMCA),SRC-IMCA-1872,https://www.imca-int.com/resources/safety/safety-flashes/0511-near-miss-security-of-equipment/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1873,International Marine Contractors Association (IMCA),SRC-IMCA-1873,https://www.imca-int.com/resources/safety/safety-flashes/0511-improper-use-of-tools-bruising/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1874,International Marine Contractors Association (IMCA),SRC-IMCA-1874,https://www.imca-int.com/resources/safety/safety-flashes/0511-lack-of-safety-awareness-crush-injury-during-lifting-operations/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1875,International Marine Contractors Association (IMCA),SRC-IMCA-1875,https://www.imca-int.com/resources/safety/safety-flashes/0511-diver-safety-high-pressure-water-jetting/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1876,International Marine Contractors Association (IMCA),SRC-IMCA-1876,https://www.imca-int.com/resources/safety/safety-flashes/0511-failure-of-fall-wire-fatality/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1877,International Marine Contractors Association (IMCA),SRC-IMCA-1877,https://www.imca-int.com/resources/safety/safety-flashes/0511-anchor-handling-incident/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1878,International Marine Contractors Association (IMCA),SRC-IMCA-1878,https://www.imca-int.com/resources/safety/safety-flashes/0411-crane-boom-dropped-object/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1879,International Marine Contractors Association (IMCA),SRC-IMCA-1879,https://www.imca-int.com/resources/safety/safety-flashes/0411-low-pressure-mud-hose-parted/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1880,International Marine Contractors Association (IMCA),SRC-IMCA-1880,https://www.imca-int.com/resources/safety/safety-flashes/0411-hot-work-conducted-within-the-500-metres-safety-zone/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1881,International Marine Contractors Association (IMCA),SRC-IMCA-1881,https://www.imca-int.com/resources/safety/safety-flashes/0311-failure-of-hydraulic-fitting-at-pressure/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1882,International Marine Contractors Association (IMCA),SRC-IMCA-1882,https://www.imca-int.com/resources/safety/safety-flashes/0311-crane-motion-reference-unit-mru-malfunctions-after-overheating/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1883,International Marine Contractors Association (IMCA),SRC-IMCA-1883,https://www.imca-int.com/resources/safety/safety-flashes/0311-fake-emergency-escape-breathing-device-eebd-sets/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1884,International Marine Contractors Association (IMCA),SRC-IMCA-1884,https://www.imca-int.com/resources/safety/safety-flashes/0211-kirby-morgan-sl-17c-partially-detached-from-neck-dam/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1885,International Marine Contractors Association (IMCA),SRC-IMCA-1885,https://www.imca-int.com/resources/safety/safety-flashes/0211-serious-hand-injury-during-use-of-deck-scaler/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1886,International Marine Contractors Association (IMCA),SRC-IMCA-1886,https://www.imca-int.com/resources/safety/safety-flashes/0211-service-bulletin-integrated-flywheel-generators-ifg/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1887,International Marine Contractors Association (IMCA),SRC-IMCA-1887,https://www.imca-int.com/resources/safety/safety-flashes/0111-broken-right-hand-index-finger/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1888,International Marine Contractors Association (IMCA),SRC-IMCA-1888,https://www.imca-int.com/resources/safety/safety-flashes/0111-inappropriate-use-of-snap-hooks/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1889,International Marine Contractors Association (IMCA),SRC-IMCA-1889,https://www.imca-int.com/resources/safety/safety-flashes/0111-functional-safety-of-control-systems/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1890,International Marine Contractors Association (IMCA),SRC-IMCA-1890,https://www.imca-int.com/resources/safety/safety-flashes/0111-serious-failure-of-co2-fire-fighting-system/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1891,International Marine Contractors Association (IMCA),SRC-IMCA-1891,https://www.imca-int.com/resources/safety/safety-flashes/0111-lifting-operations-securing-equipment/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1892,International Marine Contractors Association (IMCA),SRC-IMCA-1892,https://www.imca-int.com/resources/safety/safety-flashes/0111-failure-of-home-made-equipment/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1893,International Marine Contractors Association (IMCA),SRC-IMCA-1893,https://www.imca-int.com/resources/safety/safety-flashes/0810-welding-of-shackles/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1894,International Marine Contractors Association (IMCA),SRC-IMCA-1894,https://www.imca-int.com/resources/safety/safety-flashes/0810-lacerated-chin-caused-by-flying-wedge/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1895,International Marine Contractors Association (IMCA),SRC-IMCA-1895,https://www.imca-int.com/resources/safety/safety-flashes/0810-failure-to-calibrate-mru-led-to-near-miss/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1896,International Marine Contractors Association (IMCA),SRC-IMCA-1896,https://www.imca-int.com/resources/safety/safety-flashes/0810-diver-safety-nitrox-generator-use/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1897,International Marine Contractors Association (IMCA),SRC-IMCA-1897,https://www.imca-int.com/resources/safety/safety-flashes/0810-right-hand-hit-by-flying-wedge/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1898,International Marine Contractors Association (IMCA),SRC-IMCA-1898,https://www.imca-int.com/resources/safety/safety-flashes/0810-subsea-oxy-arc-cutting-risk-of-explosion/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1899,International Marine Contractors Association (IMCA),SRC-IMCA-1899,https://www.imca-int.com/resources/safety/safety-flashes/0710-near-miss-falling-object/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1900,International Marine Contractors Association (IMCA),SRC-IMCA-1900,https://www.imca-int.com/resources/safety/safety-flashes/0710-crewman-fatally-injured-during-mooring-operations/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1901,International Marine Contractors Association (IMCA),SRC-IMCA-1901,https://www.imca-int.com/resources/safety/safety-flashes/0710-precautions-against-jellyfish-sting-during-diving-operations/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1902,International Marine Contractors Association (IMCA),SRC-IMCA-1902,https://www.imca-int.com/resources/safety/safety-flashes/0710-fatality-fall-from-height/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1903,International Marine Contractors Association (IMCA),SRC-IMCA-1903,https://www.imca-int.com/resources/safety/safety-flashes/0610-lost-time-injury-lti-severed-tendon/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1904,International Marine Contractors Association (IMCA),SRC-IMCA-1904,https://www.imca-int.com/resources/safety/safety-flashes/0610-minor-chest-burns-suffered-by-rope-access-technician/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1905,International Marine Contractors Association (IMCA),SRC-IMCA-1905,https://www.imca-int.com/resources/safety/safety-flashes/0610-near-miss-safety-device-hard-link-damaged-during-hot-work/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1906,International Marine Contractors Association (IMCA),SRC-IMCA-1906,https://www.imca-int.com/resources/safety/safety-flashes/0610-tug-capsized-during-operations/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1907,International Marine Contractors Association (IMCA),SRC-IMCA-1907,https://www.imca-int.com/resources/safety/safety-flashes/0610-load-dropped-owing-to-incorrect-manufacture-of-flemish-eye-crane-pennant/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
EVT-IMCA-1908,International Marine Contractors Association (IMCA),SRC-IMCA-1908,https://www.imca-int.com/resources/safety/safety-flashes/0510-near-miss-burnt-out-electrical-socket/,Missing physical document artifact in packaged repository (catalog metadata only),QUARANTINED_UNVERIFIED_ARTIFACT,Download original PDF/HTML from source URL and verify SHA-256,True
