event_id,original_sif_label,recovered_sif_label,decision,confidence,evidence_text,evidence_type,reason,source_document,source_location
EVT-BSEE-0339,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Notice No. 180 March 4, 1999 CONTACT: Felix Dyhrkopp (504) 736-2893 Deepwater Gulf of Mexico OCS Currents You are ...",HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 180 - Deepwater Gulf of America OCS Currents,Event narrative body
EVT-BSEE-0344,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,List of Safety Alerts Concerning Crane Accidents http://www.gomr.boemre.gov/homepg/offshore/safety/safealt/sa_175... U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Regi...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 175 - List of Safety Alerts Concerning Crane Accidents,Event narrative body
EVT-BSEE-0348,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 171 - List of Gulf of Mexico OCS Region Safety Aler... http://www.gomr.boemre.gov/homepg/offshore/safety/safealt/SA_171... U.S. Department of the Interior Minerals Management Service ...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 171 - List of Gulf of America OCS Region Safety Alert and Accident Investigation Reports Concerning Blowouts,Event narrative body
EVT-BSEE-0351,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Notice No. 168 August 19, 1996 Twisted Valve Stem and Ineffective Level Safety High Result in Oil Spill Recently, ...",AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 168 - Twisted Valve Stem and Ineffective Level Safety High Result in Oil Spill,Event narrative body
EVT-BSEE-0353,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 166 - Lifting of Personnel by Crane Proves Fatal http://www.gomr.boemre.gov/homepg/offshore/safety/safealt/SA_166... U.S. Department of the Interior Minerals Management Service Gulf o...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 166 - Lifting of Personnel by Crane Proves Fatal,Event narrative body
EVT-BSEE-0355,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 164 - Attempt to Stand Gravel Pack Assembly in Der... http://www.gomr.boemre.gov/homepg/offshore/safety/safealt/SA_164... U.S. Department of the Interior Minerals Management Service G...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 164 - Attempt to Stand Gravel Pack Assembly in Derrick Proves Fatal,Event narrative body
EVT-BSEE-0356,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,"U.S. Department of the Interior Minerals Management Service Gulf of Mexico OCS Region Notice No. 162 March 9, 1994 Accidents on the OCS Involving Drilling Rigs, Derrick Barges, Pipeline Lay Barges, an...",AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,"Safety Alert 163 - Accidents on the OCS Involving Drilling Rigs, Derrick Barges, Pipeline Lay Barges, and Anchor-handling Vessels",Event narrative body
EVT-BSEE-0364,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 155 - Fire on Glycol Reboiler Due to Carry-over an... http://www.gomr.boemre.gov/homepg/offshore/safety/safealt/SA_155... U.S. Department of the Interior Minerals Management Service G...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 155 - Fire on Glycol Reboiler Due to Carry-over and Uninsulated Compressor Exhaust,Event narrative body
EVT-BSEE-0366,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 153 - Fire Caused by Cutting Torch Used to Cut Tubing http://www.gomr.boemre.gov/homepg/offshore/safety/safealt/SA_153... U.S. Department of the Interior Minerals Management Service G...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 153 - Fire Caused by Cutting Torch Used to Cut Tubing,Event narrative body
EVT-BSEE-0369,UNKNOWN,TRUE,VERIFIED_TRUE,0.9,Safety Alert No. 150 - Fire Occurs During Cutting Operation to Instal... http://www.gomr.boemre.gov/homepg/offshore/safety/safealt/SA_150... U.S. Department of the Interior Minerals Management Service...,HIGH_ENERGY_HAZARD,"Document contains explicit source evidence of high-energy mechanism (crane, well control, fall, fire, explosion, pressure, or line-of-fire) and failed operational barriers meeting SIF precursor threshold.",Safety Alert 150 - Fire Occurs During Cutting Operation to Install Casing Head,Event narrative body
EVT-BSEE-0571,UNKNOWN,UNKNOWN,NEEDS_HUMAN_REVIEW,0.6,Safety Alert No. 007 - Lack of Adequate Supervision by Lease Operat... http://www.gomr.boemre.gov/homepg/offshore/safety/safealt/SA_007... U.S. Department of the Interior Minerals Management Service G...,AMBIGUOUS_EVIDENCE,Event narrative provides intermediate operational details with ambiguous energy threshold or incomplete barrier failure information. Preserved as UNKNOWN pending multi-disciplinary engineering review.,Safety Alert 7 - Lack of Adequate Supervision by Lease Operator of Contract Personnel,Event narrative body
