event_id,source_tier,dataset_tier,source_quality,extraction_quality,label_quality,overall_quality,has_document_sha256,has_energy,has_barriers,sif_label_type
"EVT-IMCA-1566","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1567","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1568","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1569","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1570","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","true","DERIVED"
"EVT-IMCA-1572","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1573","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1574","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","true","DERIVED"
"EVT-IMCA-1575","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1576","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1577","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1578","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1579","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1580","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1581","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1582","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1583","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1584","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1585","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1586","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1587","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1588","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1589","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1590","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1591","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1592","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1593","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1594","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1595","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","HIGH","MEDIUM","true","false","false","EXPLICIT"
"EVT-IMCA-1596","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1597","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1598","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1599","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","HIGH","MEDIUM","true","true","false","EXPLICIT"
"EVT-IMCA-1600","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1601","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1602","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1603","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1604","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1605","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1606","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1607","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1608","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1609","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1610","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1611","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1612","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1613","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1614","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1615","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1616","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1617","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1618","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1619","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","true","DERIVED"
"EVT-IMCA-1620","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1621","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1622","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1623","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1624","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","true","DERIVED"
"EVT-IMCA-1625","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1626","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1627","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1628","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1629","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1630","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1631","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1632","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1633","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1634","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1635","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1636","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1637","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1638","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1639","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","true","DERIVED"
"EVT-IMCA-1640","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1641","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1642","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1643","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1644","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1645","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1646","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1647","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1648","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1649","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1650","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1651","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1652","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1653","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1654","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1655","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1656","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1657","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1658","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1659","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1660","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1661","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1662","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1663","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1664","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1665","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1666","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1667","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1668","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1669","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","HIGH","MEDIUM","true","true","false","EXPLICIT"
"EVT-IMCA-1670","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1671","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1672","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1673","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1674","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","HIGH","HIGH","true","false","false","EXPLICIT"
"EVT-IMCA-1675","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1676","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1677","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1678","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","HIGH","MEDIUM","true","true","false","EXPLICIT"
"EVT-IMCA-1679","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1680","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1681","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1682","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1684","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1685","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1686","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1687","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1688","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1689","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-IMCA-1690","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1691","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1692","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1693","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","HIGH","HIGH","true","false","false","EXPLICIT"
"EVT-IMCA-1694","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1695","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1696","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1697","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1698","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1699","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1700","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1701","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1702","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1703","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1704","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1705","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-IMCA-1706","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1707","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1708","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","HIGH","HIGH","true","true","false","EXPLICIT"
"EVT-IMCA-1709","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1710","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1711","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1712","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","HIGH","HIGH","true","false","false","EXPLICIT"
"EVT-IMCA-1713","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1714","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1715","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1716","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-IMCA-1717","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1718","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1719","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1720","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1721","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1722","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1723","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1724","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1725","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1726","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1727","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1728","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-IMCA-1729","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1730","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1731","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1732","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1733","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1734","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","HIGH","HIGH","true","true","false","EXPLICIT"
"EVT-IMCA-1735","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1736","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1737","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1738","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","HIGH","HIGH","true","false","false","EXPLICIT"
"EVT-IMCA-1739","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1740","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1741","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1742","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-IMCA-1743","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","true","UNKNOWN"
"EVT-IMCA-1744","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1745","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","true","DERIVED"
"EVT-IMCA-1746","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1747","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1748","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1749","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1750","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1751","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1752","TIER_B_INDUSTRY","SILVER","HIGH","HIGH","MEDIUM","HIGH","true","true","false","DERIVED"
"EVT-IMCA-1753","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1754","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1755","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1756","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1757","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1758","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1759","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1760","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1762","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1763","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
"EVT-IMCA-1764","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","false","false","UNKNOWN"
"EVT-IMCA-1765","TIER_B_INDUSTRY","BRONZE","HIGH","HIGH","MEDIUM","MEDIUM","true","true","false","DERIVED"
