event_id,barrier_id,barrier_type,barrier_state,evidence_text,evidence_status,evidence_start,evidence_end,grounding_type,quality_flag
EVT-IMCA-0001,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0001,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0001,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0003,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0011,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0011,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0011,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0012,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0013,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0014,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0014,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0014,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0015,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0015,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0015,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0015,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0017,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0017,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0018,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0018,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0020,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0021,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0022,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0022,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0023,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0024,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0024,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0026,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0027,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0028,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0030,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0031,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0038,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0039,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0041,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0043,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0043,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0045,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0047,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0047,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0049,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0049,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0049,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0050,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0051,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0051,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0051,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0052,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0053,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0054,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0054,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0055,BAR-PTW-02,PROCEDURAL,FAILED,"During a safety walk-round, personnel were found working inside a sewage tank, without a Permit to Work",SUPPORTED,0,103,EXPLICIT_SOURCE_TEXT,VERIFIED
EVT-IMCA-0061,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0062,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0065,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0066,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0067,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0067,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0067,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0068,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0068,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0069,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0070,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0071,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0072,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0072,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0072,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0073,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0073,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0074,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0076,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0078,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0080,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0081,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0083,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0084,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0086,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0093,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0095,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0095,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0096,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0096,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0097,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0098,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0098,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0098,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0099,BAR-ISO-01,ENGINEERED,FAILED,t put your finger in the wrong place: Failure to isolate equipment causes serious finger injury Safety Flash IMCA SF 13/19 4 June 2019 Read more Serious finger injury during val,SUPPORTED,2080,2257,EXPLICIT_SOURCE_TEXT,VERIFIED
EVT-IMCA-0099,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0100,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0100,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0101,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0102,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0105,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0105,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0105,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0106,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0106,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0106,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0107,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0109,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0111,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0111,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0111,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0112,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0113,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0114,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0114,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0115,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0117,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0120,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0121,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0124,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0124,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0125,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0129,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0130,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0130,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0130,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0135,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0136,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0136,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0136,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0137,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0137,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0137,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0139,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0140,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0141,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0145,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0147,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0147,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0149,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0150,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0151,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0151,BAR-PTW-02,PROCEDURAL,FAILED,No Toolbox Talk,SUPPORTED,1457,1472,EXPLICIT_SOURCE_TEXT,VERIFIED
EVT-IMCA-0151,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0153,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0153,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0153,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0154,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0154,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0154,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0155,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0155,BAR-FALL-03,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0155,BAR-INST-04,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0155,BAR-LIFT-05,PHYSICAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0156,BAR-ISO-01,ENGINEERED,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
EVT-IMCA-0156,BAR-PTW-02,PROCEDURAL,UNKNOWN,NONE (Generic boilerplate removed),UNSUPPORTED,-1,-1,UNGROUNDED,DOWNGRADED_GENERIC
